run,variable,waypoint,bias,mae,rmse,correlation,n_obs
nam_1way_d02,pressure_surface,KVEL,64.67026785714135,71.64455357142808,82.83434758523451,0.9781511086774336,7
nam_1way_d02,temp_2m,QRS,1.2138677106585054,1.2197263881138558,1.6189539322690605,0.8416365442445765,7
nam_1way_d02,wind_speed_10m,QRS,0.9330245447158815,1.092418622289385,1.4598878320056543,0.009277596896317446,7
nam_1way_d02,wind_dir_10m,QRS,85.57842163085937,100.57936366489955,130.8008454521287,-0.00038935679840663225,7
nam_1way_d02,pressure_surface,QRS,NaN,NaN,NaN,NaN,0
nam_1way_d02,temp_2m,QV4,-1.7033054896763165,2.6269941057477517,3.0751875182872626,0.4870356608084544,7
nam_1way_d02,wind_speed_10m,QV4,-0.6636519762447902,0.7612593068395341,0.9418563047732224,-0.19311360306414208,7
nam_1way_d02,wind_dir_10m,QV4,-95.44147600446429,131.5767822265625,158.36384359392056,0.13816672746771944,7
nam_1way_d02,pressure_surface,QV4,NaN,NaN,NaN,NaN,0
nam_1way_d02,temp_2m,USU01,2.269042096819219,2.705528913225462,3.030059920308309,-0.07022134861848024,7
nam_1way_d02,wind_speed_10m,USU01,0.19830083378723687,1.3878813994782313,1.4936896353681601,-0.6811178465857249,7
nam_1way_d02,wind_dir_10m,USU01,-33.07804216657366,89.74454171316964,100.05999263420611,-0.3126061189697338,7
nam_1way_d02,pressure_surface,USU01,112.44308035714286,112.44308035714286,121.77013850369124,0.9094139357174682,7
nam_1way_d02,temp_2m,USU02,0.5572099958147552,1.4867998395647353,1.8165812568693378,0.9293097743078828,7
nam_1way_d02,wind_speed_10m,USU02,0.8917172185012271,1.1571832903793882,1.4218168900281403,-0.05547836033093816,7
nam_1way_d02,wind_dir_10m,USU02,-16.863276890345983,129.3370579310826,144.90833735051123,-0.008624206756549171,7
nam_1way_d02,pressure_surface,USU02,263.33035714285717,263.33035714285717,265.13840527860737,0.9679073535425259,7
nam_1way_d02,temp_2m,USU03,-0.7045235770089057,1.272539411272318,1.5938747941206226,0.9850743718971826,7
nam_1way_d02,wind_speed_10m,USU03,0.6653451885495868,1.2514123473848617,1.432916282176911,0.052799592771639745,7
nam_1way_d02,wind_dir_10m,USU03,89.85989161900112,140.33209446498327,187.29974472454683,-0.4495182842061848,7
nam_1way_d02,pressure_surface,USU03,112.95089285714286,112.95089285714286,120.4013012236829,0.9390380981562428,7
nam_1way_d02,temp_2m,USU04,4.026313999721005,4.475562395368313,5.603750013818565,-0.6187856527344057,7
nam_1way_d02,wind_speed_10m,USU04,-1.3007172925131663,1.3007172925131663,1.6134336158278264,0.14223764394960445,7
nam_1way_d02,wind_dir_10m,USU04,78.4600808279855,84.95486668178013,109.1133515615529,-0.37303161845605864,7
nam_1way_d02,pressure_surface,USU04,-2457.7042410714284,2457.7042410714284,2459.4469841798623,0.209095083605029,7
nam_1way_d02,temp_2m,USU05,-0.7217346191406023,1.7768598284040145,2.439134241077647,0.4058430499738324,7
nam_1way_d02,wind_speed_10m,USU05,2.527900488036019,2.527900488036019,3.148394093337488,0.2086717460684955,7
nam_1way_d02,wind_dir_10m,USU05,-71.30196380615234,96.18446604410808,125.25540627493895,-0.4744326529947442,6
nam_1way_d02,pressure_surface,USU05,49.34263392857143,61.99888392857143,63.34574129175455,0.9513737672631736,7
nam_1way_d02,temp_2m,USU07,-1.14470040457587,2.237118094308026,2.7292313255538803,0.59223677438484,7
nam_1way_d02,wind_speed_10m,USU07,2.01647995199476,2.01647995199476,2.4192427948124653,NaN,7
