run,waypoint,valid_time,temp_2m,wind_speed_10m,wind_dir_10m,pressure_surface,q2
gfs_2way_d02,QV4,2013-02-02 15:00:00,258.6190185546875,2.0482184886932373,353.0362243652344,84498.03125,0.0013647183077409863
gfs_2way_d02,QV4,2013-02-02 16:00:00,264.43377685546875,1.2687627077102661,352.3816833496094,84509.8125,0.0015700520016252995
gfs_2way_d02,QV4,2013-02-02 17:00:00,266.2983703613281,1.0488097667694092,106.64633178710938,84545.8515625,0.0019139843061566353
gfs_2way_d02,QV4,2013-02-02 18:00:00,267.2264099121094,0.9413272738456726,67.97869873046875,84570.0859375,0.002237573266029358
gfs_2way_d02,USU01,2013-02-02 12:00:00,267.8336181640625,3.0514185428619385,173.41421508789062,84800.0234375,0.002789923921227455
gfs_2way_d02,USU01,2013-02-02 13:00:00,264.8191833496094,4.442473888397217,326.46466064453125,84956.84375,0.002313266508281231
gfs_2way_d02,USU01,2013-02-02 14:00:00,259.1265869140625,0.5969211459159851,15.238311767578125,85031.15625,0.0021764447446912527
gfs_2way_d02,USU01,2013-02-02 15:00:00,261.5970764160156,3.921539545059204,102.59858703613281,85039.6484375,0.0016837004804983735
gfs_2way_d02,USU01,2013-02-02 16:00:00,265.78656005859375,2.5335614681243896,127.40109252929688,85073.953125,0.002264305017888546
gfs_2way_d02,USU01,2013-02-02 17:00:00,268.058837890625,2.952873945236206,125.15379333496094,85084.1015625,0.002697238465771079
gfs_2way_d02,USU01,2013-02-02 18:00:00,269.7681884765625,1.6301109790802002,125.29103088378906,85102.15625,0.0029580232221633196
gfs_2way_d02,USU02,2013-02-02 12:00:00,261.2978515625,0.8208771347999573,238.38775634765625,85491.546875,0.0014464406995102763
gfs_2way_d02,USU02,2013-02-02 13:00:00,257.1800842285156,3.004889965057373,12.3607177734375,85668.234375,0.0010030022822320461
gfs_2way_d02,USU02,2013-02-02 14:00:00,256.7142028808594,3.190045118331909,108.60397338867188,85720.8359375,0.0010528775164857507
gfs_2way_d02,USU02,2013-02-02 15:00:00,257.97186279296875,0.2847168743610382,40.77783203125,85772.4296875,0.0013453895226120949
gfs_2way_d02,USU02,2013-02-02 16:00:00,263.5950012207031,0.6844348311424255,351.4671936035156,85795.390625,0.001562461955472827
